Unnamed: 0,Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
1869,Ford,Probe,24.84,5.0,102.0,2244.0,petrol,743,"2,845",145,"3,733"
1870,Ford,Capri,11.7129,4.0,69.0,1864.8,petrol,408,"3,225",79,"3,712"
1871,Toyota,Supra,81.295,8.0,250.0,2998.0,petrol,375,"3,214",115,"3,704"
1872,Audi,Q5,64.50769231,6.846153846,144.2307692,2048.538462,diesel,"1,140","2,345",216,"3,701"
1873,Daewoo,Nexia,12.47666667,4.666666667,58.66666667,1498.0,petrol,"1,311","2,200",174,"3,685"
1874,Nissan,Patrol,38.48247059,4.882352941,90.94117647,2953.588235,diesel,589,"2,940",142,"3,671"
1875,Nissan,Pixo,9.465666667,4.666666667,50.0,996.0,petrol,"2,050","1,470",150,"3,670"
1876,Aston-Martin,Vantage,360.755,6.0,410.0,5341.0,petrol,290,"3,251",123,"3,664"
1877,Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,421,"3,095",137,"3,653"
1878,Honda,Concerto,16.67175,4.5,74.0,1541.5,petrol,"1,202","2,242",190,"3,634"
1879,Fiat,Idea,20.31264706,5.352941176,63.29411765,1344.823529,diesel,"1,536","1,894",186,"3,616"
1880,Aston-Martin,DB9,273.755,6.0,381.0,5935.0,petrol,257,"3,106",108,"3,471"
1881,Nissan,Bluebird,14.4382,4.9,64.2,1891.7,petrol,707,"2,640",101,"3,448"
1882,BMW,M550i,134.789,8.0,390.0,4395.0,petrol,192,"3,098",124,"3,414"
1883,Mazda,121,13.191,5.0,51.33333333,1431.333333,petrol,"1,739","1,446",180,"3,365"
1884,Honda,Shuttle,30.081,4.0,110.0,2254.0,petrol,874,"2,235",225,"3,334"
1885,Mitsubishi,Grandis,30.839,4.6,121.0,2378.0,petrol,"1,052","2,085",189,"3,326"
1886,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,270,"2,951",79,"3,300"
1887,Ssangyong,Rexton,54.2675,5.666666667,114.0,1998.0,diesel,741,"2,250",142,"3,133"
1888,Chevrolet,Captiva,55.62,6.0,145.75,2460.75,petrol,988,"1,900",177,"3,065"
1889,Audi,RS4,121.77,6.666666667,316.3333333,3740.0,petrol,279,"2,631",121,"3,031"
1890,Audi,100,37.32636,4.76,101.12,2349.08,petrol,460,"2,443",121,"3,024"
1891,Subaru,Justy,11.745,5.0,51.0,998.0,petrol,"1,392","1,402",185,"2,979"
1892,Ford,Orion,15.40377778,5.0,60.11111111,1593.111111,petrol,584,"2,278",76,"2,938"
1893,Audi,Coupe,35.86943902,5.585365854,117.0243902,1980.634146,petrol,357,"2,459",101,"2,917"
1894,Mercedes,Viano,57.22905851,5.234042553,120.4255319,2309.340426,diesel,566,"2,114",203,"2,883"
1895,Volvo,460,20.49710714,4.142857143,72.42857143,1824.428571,petrol,741,"1,958",139,"2,838"
1896,Mazda,Xedos,28.9602,4.4,100.8,1936.6,petrol,522,"2,170",134,"2,826"
1897,Volkswagen,Vento,18.16715385,4.692307692,70.30769231,1932.153846,petrol,627,"2,024",134,"2,785"
1898,Fiat,Sedici,21.91166667,4.666666667,88.0,1586.0,petrol,"1,202","1,420",122,"2,744"
1899,Toyota,Hilux,46.60136364,6.0,110.0,2393.0,diesel,384,"2,172",104,"2,660"
1900,Kia,Mentor,14.76166667,4.666666667,75.0,1594.0,petrol,830,"1,581",103,"2,514"
1901,Fiat,Uno,11.28285714,4.285714286,49.28571429,1337.714286,petrol,960,"1,390",103,"2,453"
1902,Skoda,Favorit,7.863333333,5.0,44.0,1289.0,petrol,644,"1,715",94,"2,453"
1903,Aston-Martin,DB7,158.823,4.5,250.0,3228.0,petrol,199,"2,046",120,"2,365"
1904,Nissan,Murano,87.487,0.0,188.0,3498.0,petrol,653,"1,577",107,"2,337"
1905,Mercedes,Viano,57.22905851,5.234042553,120.4255319,2309.340426,diesel,450,"1,727",138,"2,315"
1906,BMW,X6,125.49625,8.0,282.25,3344.75,petrol,354,"1,866",79,"2,299"
1907,Honda,Legend,69.397,5.0,173.0,3358.666667,petrol,249,"1,939",110,"2,298"
1908,Mazda,Tribute,38.025,4.5,129.5,2614.0,petrol,746,"1,424",101,"2,271"
1909,Mercedes,R,88.77777778,7.0,190.0,3377.444444,petrol,562,"1,556",128,"2,246"
1910,Mercedes,Vaneo,28.96891667,5.0,72.625,1707.125,petrol,718,"1,368",154,"2,240"
1911,Honda,Logo,13.382,2.5,48.0,1343.0,petrol,"1,317",719,131,"2,167"
1912,Daihatsu,Copen,23.8115,5.0,64.0,1298.0,petrol,"1,400",564,173,"2,137"
1913,Nissan,Maxima,34.10357143,4.571428571,121.8571429,2555.285714,petrol,280,"1,704",106,"2,090"
1914,Kia,Soul,33.495,0.0,81.0,285.0,automatic,770,"1,274",28,"2,072"
1915,Dodge,Nitro,47.881,5.111111111,141.4444444,3106.666667,diesel,504,"1,492",56,"2,052"
1916,Alfa-Romeo,146,18.19842857,5.0,87.71428571,1696.428571,petrol,468,"1,397",87,"1,952"
1917,Alfa-Romeo,Brera,53.10142857,6.0,163.7142857,2679.285714,petrol,317,"1,528",99,"1,944"
1918,Volkswagen,Transporter,35.37645833,6.0,103.0833333,1968.0,diesel,369,"1,464",92,"1,925"
1919,Honda,Integra,17.5296,4.6,78.4,1549.8,petrol,222,"1,603",58,"1,883"
1920,Chrysler,Sebring,37.471875,5.5,114.5,2167.5,petrol,413,"1,383",62,"1,858"
1921,Alfa-Romeo,166,43.89111111,5.666666667,130.5555556,2457.555556,petrol,159,"1,510",76,"1,745"
1922,Honda,Insight,24.612,0.0,72.0,1339.0,petrol,456,"1,167",111,"1,734"
1923,Mazda,MX-6,30.92666667,4.666666667,110.3333333,2328.333333,petrol,389,"1,233",90,"1,712"
1924,Mercedes,GLK,59.05425,6.75,144.375,2417.875,diesel,359,"1,181",90,"1,630"
1925,Alfa-Romeo,145,17.42714286,5.0,87.71428571,1696.428571,petrol,401,"1,156",72,"1,629"
1926,Mitsubishi,Pajero,45.78386047,4.813953488,106.3023256,2768.511628,diesel,313,"1,233",60,"1,606"
1927,Peugeot,4007,42.93428571,3.857142857,122.1428571,2308.285714,petrol,480,"1,072",53,"1,605"
1928,Fiat,Tipo,23.585,5.8125,80.8125,1446.125,diesel,524,964,82,"1,570"
1929,Renault,Safrane,31.79107143,4.571428571,104.1428571,2211.071429,petrol,262,"1,208",66,"1,536"
1930,Toyota,Paseo,15.764,5.0,66.0,1497.0,petrol,638,807,81,"1,526"
1931,Lexus,GS,78.47722222,0.888888889,224.7777778,3196.555556,petrol,139,"1,283",92,"1,514"
1932,Lexus,RX,88.46428571,0.0,230.0,3456.0,petrol,435,930,92,"1,457"
1933,Daewoo,Espero,16.80266667,4.5,71.0,1764.0,petrol,301,"1,037",56,"1,394"
1934,Porsche,Carrera,646.605,6.0,450.0,5733.0,petrol,104,"1,228",60,"1,392"
1935,Mazda,MPV,35.29583333,5.0,102.0,2129.0,petrol,434,874,83,"1,391"
1936,Citroen,XM,36.35965,4.55,110.5,2345.1,petrol,162,"1,114",75,"1,351"
1937,Audi,RS6,175.835,7.0,433.5,4493.5,petrol,97,"1,189",51,"1,337"
1938,Ssangyong,Musso,38.79428571,4.428571429,98.57142857,2755.571429,diesel,235,"1,014",41,"1,290"
1939,Volkswagen,Phaeton,146.2746154,5.769230769,234.8461538,4089.923077,petrol,81,"1,144",60,"1,285"
1940,Ford,Mustang,74.609,3.2,239.2,3640.2,petrol,105,"1,153",24,"1,282"
1941,Audi,R8,226.3833333,6.5,368.6666667,4857.0,petrol,84,"1,129",55,"1,268"
1942,BMW,850i,111.993,5.0,220.0,4988.0,petrol,112,"1,088",59,"1,259"
1943,Opel,Zafira,35.27,6.0,112.0714286,1574.428571,petrol,415,758,86,"1,259"
1944,Ferrari,F430,260.287,6.0,360.0,4308.0,petrol,52,"1,167",38,"1,257"
1945,Fiat,Croma,34.33029412,5.588235294,105.0,1962.058824,diesel,274,913,31,"1,218"
1946,Daihatsu,Move,12.924,4.0,43.0,989.0,petrol,564,576,76,"1,216"
1947,Toyota,Urban,20.21333333,6.0,74.0,1329.0,petrol,480,659,77,"1,216"
1948,Porsche,928,110.0985,5.0,235.0,4957.0,petrol,65,"1,023",61,"1,149"
1949,Audi,S5,105.465,8.0,257.5,2981.0,petrol,117,965,56,"1,138"
1950,Citroen,C-Crosser,35.72526667,4.4,121.0,2287.6,petrol,302,793,23,"1,118"
1951,Honda,CRX,28.735,4.666666667,100.6666667,1590.0,petrol,335,730,47,"1,112"
1952,Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,362,683,52,"1,097"
1953,Citroen,Nemo,13.44125,5.0,54.5,1304.0,petrol,317,712,39,"1,068"
1954,TVR,Tuscan,107.7,5.0,274.0,3800.5,petrol,67,940,40,"1,047"
1955,Renault,Vel,51.6415625,5.375,126.5,2376.75,petrol,161,842,43,"1,046"
1956,Renault,21,20.35378947,4.789473684,67.68421053,1996.684211,petrol,178,784,41,"1,003"
1957,Ford,Fiesta,18.53214286,5.714285714,68.57142857,1166.142857,petrol,580488,516891,"46,639",1144018
1958,Ford,Focus,30.61932203,5.966101695,94.03389831,1497.169492,petrol,340499,645236,"42,183",1027918
1959,Volkswagen,Golf,31.24215385,6.164835165,89.46153846,1537.406593,petrol,279849,433589,"43,224",756662
1960,Renault,Clio,22.1,5.615384615,75.57692308,1219.653846,petrol,386211,268726,"32,061",686998
1961,Ford,Mondeo,39.97375,1.75,130.25,1998.5,petrol,110402,513891,"22,553",646846
1962,Peugeot,206,20.03375,4.833333333,71.33333333,1631.5,petrol,339260,199330,"29,628",568218
1963,BMW,320i,47.84837037,6.444444444,126.1111111,1995.777778,petrol,131716,401739,"29,041",562496
1964,Nissan,Micra,20.3776087,4.869565217,67.95652174,1279.695652,petrol,310229,181696,"30,028",521953
1965,Renault,Megane,26.4498867,5.408866995,87.31034483,1623.793103,petrol,209762,278090,"27,294",515146
1966,Volkswagen,Polo,18.1925,5.074074074,60.96296296,1408.055556,petrol,283920,195957,"31,388",511265
1967,Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,303170,107210,"21,638",432018
1968,Honda,Civic,29.942625,4.5,106.225,1480.575,petrol,140616,246736,"22,096",409448
1969,Ford,Escort,16.20874359,4.461538462,63.56410256,1650.205128,petrol,"87,928",207691,"12,209",307828
1970,Citroen,Xsara,22.36209302,4.88372093,72.58139535,1743.44186,petrol,101938,181714,"11,877",295529
1971,Toyota,Yaris,20.7206,3.52,74.4,1397.8,petrol,162704,"94,656","20,700",278060
1972,Peugeot,307,27.46483636,4.872727273,86.45454545,1723.0,petrol,112139,142204,"13,000",267343
1973,Volkswagen,Passat,46.06451282,6.487179487,125.4358974,1835.846154,petrol,"44,619",195958,"13,503",254080
1974,Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,"60,713",177261,"15,325",253299
1975,Peugeot,306,18.64264,4.84,67.0,1698.64,petrol,"88,015",150608,"11,691",250314
1976,Audi,A4,57.92693548,6.161290323,149.7096774,2283.112903,petrol,"50,852",176367,"11,840",239059
1977,Toyota,Corolla,27.23911864,3.033898305,91.61016949,1677.949153,petrol,"87,260",136248,"14,703",238211
1978,Peugeot,106,12.35588235,4.647058824,53.88235294,1366.294118,petrol,109354,"97,156","9,657",216167
1979,Nissan,Almera,22.78208333,4.916666667,81.66666667,1847.666667,petrol,"68,898",121072,"10,552",200522
1980,Renault,Laguna,34.02059211,5.552631579,99.0,1920.026316,diesel,"38,041",143192,"8,112",189345
1981,Citroen,Saxo,12.32981818,4.818181818,53.81818182,1367.272727,petrol,"90,003","81,953","7,223",179179
1982,Mini,Cooper,31.38814286,6.714285714,111.0,1711.571429,petrol,106659,"61,578","10,347",178584
1983,Rover,2000,17.182,5.0,74.0,1994.0,petrol,"65,633",104853,"8,055",178541
1984,Land-Rover,Freelander,43.86363077,5.292307692,105.1692308,2083.523077,diesel,"55,670",104782,"8,206",168658
1985,Peugeot,406,28.60820513,4.756410256,92.82051282,2043.820513,petrol,"28,542",131093,"7,653",167288
1986,Toyota,Avensis,37.31523077,4.323076923,103.6769231,1873.261538,petrol,"29,350",125112,"9,610",164072
1987,BMW,535i,93.71425,8.0,225.0,2979.0,petrol,"20,480",134480,"8,275",163235
1988,Land-Rover,Discovery,107.4521429,8.0,182.5714286,2425.428571,diesel,"31,969",124011,"6,470",162450
1989,Honda,Jazz,26.3525,0.0,80.0,1498.0,petrol,"79,440","63,510","8,060",151010
1990,Audi,A3,36.21929825,6.473684211,94.33333333,1424.666667,petrol,"52,275","82,986","8,332",143593
1991,Skoda,Fabia,19.00794118,5.205882353,66.97058824,1292.352941,petrol,"59,101","76,171","6,630",141902
1992,Nissan,Primera,26.51269565,4.02173913,93.58695652,1933.021739,petrol,"27,744",102081,"6,971",136796
1993,Mercedes,E,78.07322727,7.672727273,192.4,2598.818182,petrol,"18,354",105562,"8,362",132278
1994,Honda,Accord,39.39984314,5.784313725,117.7058824,2151.647059,petrol,"22,059",100733,"7,556",130348
1995,Citroen,C3,22.90364865,5.405405405,75.64864865,1364.0,petrol,"65,833","47,376","5,520",118729
1996,Toyota,RAV4,43.54851613,1.35483871,137.7741935,2261.193548,petrol,"55,338","53,689","7,853",116880
1997,Mercedes,A,31.1045119,4.547619048,93.01190476,1699.119048,petrol,"59,375","44,752","7,882",112009
1998,Seat,Ibiza,19.93814035,5.649122807,76.31578947,1205.192982,petrol,"52,053","52,311","4,641",109005
1999,Renault,Scenic,32.06304348,5.956521739,89.34782609,1472.826087,diesel,"41,262","61,475","5,114",107851
2000,Peugeot,207,21.70216667,4.9,79.76666667,1536.0,petrol,"59,650","41,226","4,805",105681
2001,Saab,9-3X,49.28583333,6.0,145.0,1963.666667,petrol,"25,008","72,714","5,822",103544
2002,Ford,Galaxy,53.78571429,6.0,124.8571429,1855.0,diesel,"28,718","67,291","4,952",100961
2003,Skoda,Octavia,30.65053846,6.346153846,95.0,1136.692308,petrol,"17,548","76,053","4,046","97,647"
2004,Mazda,MX-5,37.46857143,5.857142857,103.4285714,1718.571429,petrol,"43,304","40,001","5,644","88,949"
2005,Rover,75,39.35238095,5.0,98.04761905,1928.714286,petrol,"12,467","72,599","3,377","88,443"
2006,Jaguar,XE,65.56875,8.0,167.25,1998.0,petrol,"13,476","70,246","3,260","86,982"
2007,Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"14,186","66,309","3,154","83,649"
2008,Suzuki,Vitara,26.803,5.428571429,85.71428571,1310.0,petrol,"30,788","44,076","4,839","79,703"
2009,Volvo,V70,50.96109091,6.181818182,135.2909091,1971.163636,diesel,"14,527","60,074","4,791","79,392"
2010,Audi,A6,82.06090909,7.727272727,199.7272727,2790.454545,diesel,"11,099","61,994","4,077","77,170"
2011,Mini,One,24.09525,6.25,68.75,1498.25,petrol,"52,312","19,791","4,247","76,350"
2012,BMW,118i,37.4265,6.2,104.2,1796.6,petrol,"31,073","36,108","3,921","71,102"
2013,Volvo,S40,35.28132353,5.176470588,113.3529412,2106.5,petrol,"15,996","50,530","3,969","70,495"
2014,Seat,Leon,32.93965169,6.348314607,114.8202247,1615.370787,petrol,"19,133","46,613","2,446","68,192"
2015,Ford,Fusion,19.37890909,4.863636364,61.27272727,1470.909091,petrol,"27,702","37,783","2,503","67,988"
2016,Mazda,323,17.34364706,4.745098039,70.92156863,1683.607843,petrol,"23,971","37,690","3,581","65,242"
2017,Suzuki,Swift,19.08518182,3.727272727,68.90909091,1180.545455,petrol,"32,423","27,264","5,045","64,732"
2018,Mazda,6,42.66935185,5.907407407,118.1851852,2095.185185,petrol,"11,908","49,727","2,575","64,210"
2019,Volkswagen,Beetle,33.25025,6.166666667,112.75,1475.0,petrol,"43,438","16,349","4,169","63,956"
2020,Rover,45,23.322,3.75,84.2,1853.9,petrol,"14,893","45,493","2,330","62,716"
2021,Audi,TT,64.59222222,6.777777778,178.5555556,2011.555556,petrol,"23,742","34,070","3,872","61,684"
2022,Mercedes,CLK,72.79589474,6.210526316,166.3157895,3041.0,petrol,"17,343","39,280","3,404","60,027"
2023,Hyundai,Getz,13.63642857,4.714285714,69.0,1424.857143,petrol,"30,451","27,258","2,056","59,765"
2024,Hyundai,Accent,14.293,4.6,75.4,1479.0,petrol,"23,482","33,050","2,910","59,442"
2025,Volvo,V40,35.81481651,6.293577982,117.4311927,1921.46789,petrol,"15,927","39,299","3,344","58,570"
2026,Citroen,C4,29.26025,5.95,90.625,1462.3625,petrol,"16,348","35,945","1,878","54,171"
2027,Jaguar,S-Type,66.58842105,5.736842105,172.3157895,2934.631579,petrol,"6,131","44,502","2,165","52,798"
2028,Toyota,Carina,17.44569231,4.692307692,68.26923077,1791.230769,petrol,"10,808","37,375","2,971","51,154"
2029,Toyota,Celica,31.5255,5.166666667,109.6666667,1861.833333,petrol,"13,845","34,208","2,560","50,613"
2030,Citroen,C2,15.14,5.0,64.0,1382.75,petrol,"27,016","20,175","1,756","48,947"
2031,Nissan,X-Trail,47.361875,3.75,113.375,1774.8125,diesel,"11,709","34,992","2,162","48,863"
2032,Subaru,Impreza,30.5976,1.8,97.6,1757.6,petrol,"8,330","38,475","1,783","48,588"
2033,Mazda,3,30.99513158,5.789473684,101.8947368,1905.631579,petrol,"18,188","28,129","1,931","48,248"
2034,Ford,Puma,30.3775,6.3125,94.0625,935.625,petrol,"28,620","16,110","2,866","47,596"
2035,Volkswagen,Bora,25.39952941,4.647058824,78.85294118,1891.588235,petrol,"10,765","34,187","2,284","47,236"
2036,MG,ZR,21.02333333,5.0,92.33333333,1729.333333,petrol,"17,102","27,726","1,712","46,540"
2037,BMW,X5,113.2693333,8.0,246.3333333,2994.666667,diesel,"10,334","33,694","1,964","45,992"
2038,Citroen,C5,34.9090566,5.603773585,104.2264151,1805.924528,diesel,"7,142","36,852","1,711","45,705"
2039,Jaguar,XJ,137.5695455,8.0,223.5454545,2813.0,petrol,"3,847","40,000","1,831","45,678"
2040,Skoda,Felicia,11.370625,5.0,48.0,1518.0,petrol,"16,152","27,025","2,224","45,401"
2041,Citroen,Berlingo,27.4386,6.34,85.28,1452.0,diesel,"12,929","29,384","1,921","44,234"
2042,Saab,09-May,52.95719388,5.653061224,146.122449,2031.469388,petrol,"6,782","34,654","2,365","43,801"
2043,Mercedes,ML,77.41666667,7.0,188.3333333,2876.0,diesel,"12,152","29,134","2,355","43,641"
2044,Peugeot,107,11.14333333,5.0,50.0,998.0,petrol,"27,841","13,353","1,914","43,108"
2045,Peugeot,407,38.72769231,5.538461538,114.6538462,2178.192308,diesel,"6,813","34,308","1,472","42,593"
2046,Mercedes,SLK,61.86283333,6.833333333,184.1666667,2748.333333,petrol,"20,866","17,858","2,975","41,699"
2047,Mitsubishi,Colt,17.03876744,5.302325581,73.48837209,1374.046512,petrol,"20,896","18,647","2,084","41,627"
2048,Fiat,Panda,10.42388889,5.0,52.44444444,1095.777778,petrol,"21,444","17,630","2,083","41,157"
2049,Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"10,659","27,545","2,149","40,353"
2050,Citroen,Xantia,24.84390244,4.756097561,84.92682927,1982.756098,petrol,"7,269","31,264","1,749","40,282"
2051,Volkswagen,Touran,32.98557692,6.230769231,94.03846154,1528.807692,diesel,"13,959","23,394","2,357","39,710"
2052,Kia,Picanto,16.59192308,5.0,52.84615385,998.0,petrol,"24,281","13,668","1,675","39,624"
2053,Toyota,Aygo,15.20916667,5.0,53.0,998.0,petrol,"23,505","12,514","3,145","39,164"
2054,Fiat,Stilo,22.77681818,5.272727273,92.36363636,1837.363636,petrol,"13,556","23,621","1,672","38,849"
2055,Peugeot,205,13.11525,4.75,50.875,1430.75,petrol,"14,528","22,240","1,809","38,577"
2056,Fiat,Brava,17.22277778,4.888888889,70.0,1615.333333,petrol,"14,391","21,542","2,142","38,075"
2057,Volkswagen,Sharan,45.6995,6.0,114.0,1854.2,diesel,"9,542","25,663","2,687","37,892"
2058,Citroen,ZX,16.05676923,4.923076923,67.0,1703.153846,petrol,"11,909","24,025","1,889","37,823"
2059,Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,"22,620","12,579","1,932","37,131"
2060,Alfa-Romeo,156,32.898125,5.333333333,116.2916667,2081.375,petrol,"6,294","26,570","1,652","34,516"
2061,Chrysler,Voyager,39.70773684,4.842105263,117.5789474,2719.842105,diesel,"10,425","21,669","1,636","33,730"
2062,Suzuki,Wagon,9.8628,5.0,50.0,1090.4,petrol,"14,997","16,220","2,228","33,445"
2063,Citroen,C1,13.48615385,5.0,52.38461538,1028.923077,petrol,"18,943","12,367","1,187","32,497"
2064,Volvo,S60,52.085,8.0,223.8333333,1969.0,petrol,"4,578","25,932","1,632","32,142"
2065,Kia,Rio,22.95871429,6.285714286,80.0,998.0,petrol,"12,052","18,545","1,137","31,734"
2066,Porsche,911,158.7922667,7.466666667,293.5333333,3005.4,petrol,"2,983","26,883","1,317","31,183"
2067,Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"10,055","19,391","1,454","30,900"
2068,Daewoo,Lanos,13.24516667,4.833333333,66.66666667,1506.5,petrol,"13,455","15,220","1,838","30,513"
2069,Peugeot,405,20.43008333,4.791666667,69.875,1773.0,petrol,"5,508","23,591","1,199","30,298"
2070,Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"7,129","21,393","1,523","30,045"
2071,Suzuki,Alto,9.5628,4.6,50.0,996.0,petrol,"15,257","11,433","2,579","29,269"
2072,Mazda,2,21.6,6.0,64.625,1496.0,petrol,"15,034","12,089","1,191","28,314"
2073,Saab,900,37.00904545,4.590909091,114.6818182,2208.090909,petrol,"6,707","19,295","1,788","27,790"
2074,Suzuki,Jimny,25.94322222,4.777777778,67.0,1372.666667,petrol,"13,642","12,083","2,061","27,786"
2075,Citroen,AX,10.83275,5.0,45.0,1242.0,petrol,"12,259","13,582","1,323","27,164"
2076,Volvo,850,36.38445588,4.5,125.7058824,2294.764706,petrol,"4,653","21,017","1,313","26,983"
2077,Volkswagen,Lupo,13.88308333,4.75,47.75,1373.75,petrol,"16,820","8,266","1,535","26,621"
2078,Fiat,Bravo,22.455,6.0,92.30769231,1466.307692,petrol,"10,269","14,959","1,267","26,495"
2079,Toyota,Auris,26.97346154,3.076923077,85.69230769,1515.282051,petrol,"8,933","15,998","1,442","26,373"
2080,Porsche,Boxster,83.50125,6.5,213.5,3071.0,petrol,"6,030","18,793","1,456","26,279"
2081,Mazda,626,20.7195,4.71875,81.375,1950.90625,petrol,"5,596","19,294","1,272","26,162"
2082,Nissan,Note,19.31857143,5.0,66.42857143,1348.285714,diesel,"9,384","13,949","2,727","26,060"
2083,Toyota,Previa,43.08,4.666666667,105.0,2239.666667,petrol,"6,767","17,116","1,818","25,701"
2084,Toyota,Starlet,11.389,4.142857143,53.0,1308.285714,petrol,"13,848","9,672","1,394","24,914"
2085,Alfa-Romeo,147,25.3433871,5.193548387,95.09677419,1802.774194,petrol,"8,492","14,916","1,338","24,746"
2086,Suzuki,Ignis,19.45142857,3.571428571,61.0,1197.0,petrol,"10,943","10,732","1,790","23,465"
2087,MG,TF,32.09,4.0,98.2,1754.4,petrol,"11,168","10,977","1,296","23,441"
2088,Mercedes,Sprinter,43.06842105,6.254385965,104.2017544,2222.710526,diesel,"2,177","19,708","1,551","23,436"
2089,Volvo,XC90,85.82946154,8.0,213.1538462,1969.0,petrol,"6,840","14,935","1,519","23,294"
2090,Volvo,940,30.236875,4.5,110.0,2316.0,petrol,"4,187","17,894","1,168","23,249"
2091,Seat,Alhambra,49.82277778,6.0,115.8333333,1746.944444,petrol,"6,261","15,442","1,247","22,950"
2092,BMW,740i,115.533,8.0,250.0,2998.0,petrol,"2,089","19,606","1,180","22,875"
2093,Hyundai,Santa,44.14181818,6.545454545,144.6363636,2242.636364,diesel,"6,383","15,093",731,"22,207"
2094,BMW,X3,76.5922,8.0,184.0,2396.4,petrol,"8,572","12,461","1,114","22,147"
2095,Renault,Modus,17.82333333,4.666666667,70.33333333,1298.666667,petrol,"10,359","10,444","1,090","21,893"
2096,Nissan,Terrano,37.01736842,4.736842105,97.57894737,2697.368421,diesel,"5,372","15,641",871,"21,884"
2097,Nissan,Qashqai+2,34.93603125,5.25,97.71875,1820.65625,diesel,"7,687","12,816","1,349","21,852"
2098,Jaguar,XK,145.6466667,6.0,283.0,5000.0,petrol,"2,917","17,760",949,"21,626"
2099,Rover,Mini,7.92,4.0,33.33333333,868.3333333,petrol,"9,359","10,721",933,"21,013"
